UNOME,QTDE
KOKUMAI,1
TRUMAI,1
YMAI,1
BADANAI,1
HANAI,2
OSSANAI,1
YANAI,3
MUGNAI,1
ODAINAI,2
BONAI,1
CARBONAI,1
ZANDONAI,8
RONAI,1
FUNAI,1
PAI,3
CAPAI,1
CSIPAI,1
ARAI,11
BARAI,1
SBARAI,2
SARAI,2
WATARAI,1
COLFERAI,2
PANERAI,3
SERAI,1
HIRAI,6
SHIRAI,2
ITABORAI,2
STORAI,1
CARRAI,1
SAKURAI,8
MURAI,2
KASAI,2
SASAI,1
ANSAI,2
ASSAI,2
SOSSAI,2
SUSSAI,3
TSAI,2
TAI,1
CATAI,2
JATAI,1
GITAI,2
CANTAI,2
MONTAI,1
POSTAI,4
PUSTAI,1
CATTAI,2
GATTAI,1
JUTAI,1
ALACUAI,1
PARAGUAI,4
MARUAI,1
NAVAI,1
DEVAI,1
TOLVAI,1
ROVAI,3
WAI,2
KAWAI,5
KOIWAI,1
OREYAI,1
MYAI,1
KARAZAI,2
KAPRONCZAI,1
ANZAI,2
ABI,1
FABI,3
GABI,3
CHABI,1
WAGHABI,1
KAIABI,9
ALABI,1
HALABI,1
ARABI,2
MOGRABI,2
CHOURABI,1
KAYABI,13
GABBI,6
RABBI,2
SABBI,4
GOBBI,24
SGOBBI,4
SARUBBI,6
ZOGBI,1
ZOGHBI,4
SLAIBI,1
DIBI,2
DUALIBI,1
DAOUALIBI,1
DUAILIBI,3
BALBI,14
BAMBI,1
CAMBI,1
GAMBI,3
CHAMBI,3
ITACARAMBI,1
STRAMBI,1
LEMBI,2
COMBI,1
DOMBI,1
GOMBI,1
PALOMBI,1
COLOMBI,2
CALUMBI,1
OBI,1
JACOBI,10
GOBI,1
DEGOBI,2
HOBI,1
KOBI,2
JAKOBI,2
ENOBI,1
BARBI,8
GARBI,2
SGARBI,10
ACERBI,5
SUPERBI,1
OSBI,1
DROUBI,1
RUBI,1
SARUBI,1
ICIBACI,1
PROCACI,3
ANDREACI,1
FACI,1
DEFFACI,1
PALACI,1
MIQUELACI,1
FALLACI,2
SOLLACI,1
NICOLACI,1
BORTOLACI,2
CATENACI,1
SIMONACI,1
LEOPACI,1
PERACI,1
UBIRACI,1
LEPORACI,1
LIPORACI,1
PITACI,1
BACCI,3
CECCACCI,1
SPICACCI,1
PROCACCI,1
BALDACCI,2
FACCI,5
STRAFACCI,1
FOGACCI,1
CIACCI,2
MIGLIACCI,1
ANTONIACCI,1
FRANCALACCI,1
NACCI,1
CATENACCI,1
LUPINACCI,3
CAPANNACCI,1
TONACCI,1
ANTONACCI,2
PACCI,1
RAPACCI,1
MARACCI,3
BRACCI,2
GREGORACCI,3
MORACCI,1
FERRACCI,1
NATACCI,1
TRISTACCI,1
IACOVACCI,1
LECCI,1
PECCI,3
CRECCI,2
SCORTECCI,1
VECCI,2
CAVECCI,2
CICCI,1
BACACICCI,1
MEDICCI,1
TREDICCI,2
RACANICCI,1
BRENICCI,2
RICCI,25
FREDERICCI,1
DORICCI,1
BISBOCCI,1
VALLOCCI,1
MOCCI,1
MENOCCI,2
ROCCI,1
MAROCCI,1
INCROCCI,1
TOCCI,1
CARTOCCI,1
RAUCCI,1
TAUCCI,1
BUCCI,4
COBUCCI,7
IACOBUCCI,1
JACOBUCCI,2
CORBUCCI,1
CHECCUCCI,2
MICUCCI,2
AMICUCCI,1
MENICUCCI,6
PASCUCCI,1
DUCCI,3
GUIDUCCI,2
BALDUCCI,1
RAMBALDUCCI,1
BANDUCCI,1
JANDUCCI,1
LANDUCCI,1
CARDUCCI,1
GUILARDUCCI,3
NARDUCCI,1
VERDUCCI,1
MEUCCI,3
ANDREUCCI,1
MATTEUCCI,6
FUCCI,2
MENEGUCCI,2
SCANDIUCCI,1
OCHIUCCI,1
GIGLIUCCI,1
MARIUCCI,1
LUCCI,5
BELUCCI,1
ANGELUCCI,1
CHELUCCI,1
MICCHELUCCI,1
CAPELUCCI,1
CASTELUCCI,2
DANILUCCI,1
GALLUCCI,4
BELLUCCI,4
CASTELLUCCI,3
PAOLUCCI,5
COLUCCI,10
BERTOLUCCI,8
BORTOLUCCI,2
CARLUCCI,3
PAULUCCI,2
MUCCI,4
BRAMUCCI,1
NUCCI,11
MANUCCI,1
PANUCCI,2
RANUCCI,3
GRANUCCI,1
MONTANUCCI,1
VANUCCI,2
DENUCCI,2
MENUCCI,1
GUADAGNUCCI,1
DINUCCI,2
ALDINUCCI,1
MINUCCI,1
MARINUCCI,1
BEANNUCCI,1
JANNUCCI,1
VANNUCCI,4
BONUCCI,1
TONUCCI,2
ANTONUCCI,2
BERNUCCI,1
PUCCI,12
CAPUCCI,1
SAPUCCI,2
PANEPUCCI,1
MARUCCI,3
CATARUCCI,2
PIERUCCI,2
PERUCCI,7
FRUCCI,1
FIORUCCI,2
PERRUCCI,2
PETRUCCI,14
CONTRUCCI,2
SUCCI,3
TUCCI,9
FRATUCCI,1
BETUCCI,1
BATITUCCI,1
PATITUCCI,2
SANTUCCI,5
MARTUCCI,4
BERTUCCI,8
LAMBERTUCCI,3
BAPTISTUCCI,2
FORBECI,1
CECI,1
VALDECI,1
DESCARDECI,2
MUSUMECI,1
PARECI,1
CRECI,1
LUQUECI,1
BEBICI,1
OBICI,3
ALCICI,1
MEDICI,8
DONDICI,1
GIUDICI,1
FELICI,1
SANFELICI,2
ANGELICI,1
QUILICI,5
QUILLICI,1
PULICI,2
BARTULICI,1
DOMENICI,2
DOMINICI,8
DONNICI,1
CANONICI,1
LABRONICI,2
ALBARICI,1
ALBERICI,1
FEDERICI,2
CLERICI,2
MERICI,1
ODORICI,1
BEATRICI,4
DURICI,1
MURICI,2
PERSICI,1
SELVATICI,1
LOTTICI,1
VICI,1
ELIASQUEVICI,1
LEIBOVICI,1
MOSCOVICI,1
HERSCOVICI,2
LODOVICI,1
ABRAMOVICI,2
RABINOVICI,1
POPOVICI,1
ZOTOVICI,1
KREJCI,1
FALCI,11
SALCI,1
DOLCI,3
SOLCI,2
TRABULCI,1
DULCI,3
CANCI,2
IGANCI,1
FRANCALANCI,1
NANCI,2
FINANCI,1
SCARANCI,1
LEMBRANCI,1
ALEGRANCI,1
AVANCI,2
CENCI,14
WIENCI,1
LENCI,3
LORENCI,6
ZANLORENCI,1
PROVENCI,1
SCARINCI,3
VINCI,4
CONCI,5
DISCONCI,1
BREGONCI,1
BELONCI,3
BREGUNCI,1
TRUNCI,1
AKABOCI,1
BORTOLOCI,1
VISSOCI,1
TOCI,1
VOCI,1
BARCI,1
CHERCI,1
LEVORCI,1
URCI,1
CURCI,2
LICURCI,1
TURCI,5
MASCI,1
NESCI,1
PESCI,4
BRESCI,1
GNISCI,2
GLIOSCI,1
MOSCI,1
DAROSCI,1
SCARABUCI,1
COBUCI,2
MICUCI,1
PASCUCI,1
COMANDUCI,1
GUILARDUCI,2
MENEGUCI,2
MENENGUCI,3
BELUCI,1
ANGELUCI,3
CASTELUCI,1
QUELUCI,1
BELLUCI,1
BERTOLUCI,2
BORTOLUCI,1
PERLUCI,1
PAULUCI,1
MONTANUCI,1
MENUCI,2
CAPUCI,2
PERUCI,1
FIORUCI,1
PERRUCI,4
PETRUCI,2
MURUCI,2
PATUCI,1
FRATUCI,1
RETUCI,1
FANTUCI,1
TARTUCI,2
BERTUCI,1
ADI,1
SAADI,7
ABADI,1
ALLAHDADI,1
READI,1
SEADI,2
SAFADI,4
HADI,2
MADI,3
AMADI,1
MOHAMMADI,1
DONADI,2
ZANDONADI,8
RADI,2
ARADI,1
CORADI,8
MIRMORADI,1
ARRADI,1
CORRADI,10
SADI,1
BALSADI,1
DITADI,2
BOQUADI,1
ZADI,1
HADDI,1
RADDI,1
SADDI,3
FREDDI,4
PROCEDI,1
RIEDI,4
ALLEDI,1
BOTAMEDI,3
REMEDI,3
TOMEDI,2
KENEDI,2
PEDI,1
REDI,1
TANCREDI,6
LUCREDI,2
OFFREDI,1
LANFREDI,2
MANFREDI,4
MATTEDI,5
VEDI,1
BALVEDI,1
GIOVEDI,1
KEHDI,3
BELAIDI,2
LABIDI,1
BRIGIDI,1
RACHIDI,1
GOMIDI,1
SMIDI,1
STILIANIDI,1
CONIDI,1
BRIDI,9
FLORIDI,1
SIDI,2
GUIDI,9
URQUIDI,2
VIDI,1
PREVIDI,1
BALDI,10
CABALDI,1
TABALDI,1
THEBALDI,3
TEBALDI,6
GIBALDI,2
GARIBALDI,5
TIBALDI,1
RAMBALDI,2
ZAMBALDI,3
ROMBALDI,5
RICALDI,3
MATRICALDI,1
MERCALDI,1
CASCALDI,2
FUSCALDI,3
BARUFFALDI,1
BARUFALDI,2
STRUFALDI,2
GALDI,2
MAGALDI,5
GARAIALDI,1
ACIALDI,1
MALDI,1
GRIMALDI,7
NALDI,2
DENALDI,2
REINALDI,1
RINALDI,16
BONALDI,3
ARNALDI,1
MUNALDI,2
CAPALDI,1
CREPALDI,15
FITIPALDI,1
FITTIPALDI,13
TROPALDI,1
ARALDI,11
BARALDI,8
BERALDI,5
GERALDI,5
GIRALDI,16
GHIRALDI,4
TRALDI,7
MARINSALDI,1
CATALDI,6
GASTALDI,3
GUALDI,3
SGUALDI,1
GESUALDI,1
IVALDI,1
PUSSIELDI,1
ARBILDI,1
PINFILDI,1
RIBOLDI,6
TREMACOLDI,2
RICOLDI,3
RIGOLDI,1
BERTHOLDI,1
RIMOLDI,1
FELPOLDI,2
LEOPOLDI,1
ROLDI,5
MAROLDI,1
SAROLDI,1
FEROLDI,3
FROLDI,1
IROLDI,1
AIROLDI,3
SOLDI,5
TRESOLDI,1
ISOLDI,5
TRESSOLDI,2
BERTOLDI,13
CASTOLDI,7
SAVOLDI,4
FANDI,1
LANDI,10
PALANDI,1
GUALANDI,3
BELANDI,1
BERLANDI,2
ORLANDI,24
GHISLANDI,2
SECCOMANDI,1
NANDI,4
FERDINANDI,1
BONANDI,1
ERNANDI,1
RANDI,2
BRANDI,15
GRANDI,7
CASAGRANDI,1
LORANDI,3
MORANDI,11
BONORANDI,1
PRANDI,2
CIPRANDI,1
ALIPRANDI,1
SILIPRANDI,1
LAURANDI,1
SANDI,5
ANDROVANDI,2
DEFENDI,3
DEFFENDI,1
ARISMENDI,1
MERENDI,1
GRISENDI,1
GRIZENDI,2
BINDI,2
HINDI,1
CONDI,1
MARICONDI,1
GIOCONDI,1
BIONDI,7
RAIMONDI,4
GISMONDI,2
RAYMONDI,1
BRONDI,1
PERONDI,12
GIRONDI,2
ROTONDI,1
DUNDI,1
JUNDI,3
RAIMUNDI,5
RAYMUNDI,1
ODI,1
HODI,1
CHIODI,5
LODI,19
ALLODI,1
NICOLODI,3
ABHOODI,1
MARAPODI,1
TRIPODI,3
PARODI,2
SCHRODI,1
BARDI,2
LIBARDI,10
BOMBARDI,3
LOMBARDI,40
LEYBARDI,1
ZACARDI,2
SACCARDI,1
LICCARDI,1
PICCARDI,1
RICCARDI,1
BOCCARDI,1
PICARDI,1
RICARDI,5
MATRICARDI,2
BIANCARDI,6
BOCARDI,4
BISCARDI,2
VISCARDI,4
MOSCARDI,7
MUSCARDI,1
MASSAGARDI,2
SELINGARDI,2
SILINGARDI,1
MINGARDI,1
RICHARDI,1
BORCHARDI,1
GALHARDI,3
BAIARDI,1
RICCIARDI,5
LINGIARDI,1
AGLIARDI,2
GAGLIARDI,6
MIGLIARDI,1
LIZIARDI,1
JARDI,1
LINJARDI,1
BAIALARDI,2
BELARDI,1
GHELARDI,1
FILARDI,14
GILARDI,1
GHILARDI,5
GUILARDI,3
VILARDI,2
VILLARDI,6
MOLARDI,1
NARDI,38
ZANARDI,8
DENARDI,16
GIOVENARDI,3
BIGNARDI,3
MAINARDI,10
DINARDI,2
FINARDI,6
LINARDI,2
MINARDI,4
BONARDI,2
LEONARDI,15
BERNARDI,71
ISNARDI,1
LUNARDI,30
GABOARDI,4
PARDI,2
LOPARDI,1
BARARDI,1
BERARDI,5
GERARDI,7
GHERARDI,3
IERARDI,1
VERARDI,2
GIRARDI,45
GHIRARDI,3
GUIRARDI,2
SARDI,5
RISARDI,1
PANSARDI,1
MASSARDI,1
RISSARDI,4
BOSSARDI,1
GOTARDI,1
COSTARDI,1
GOTTARDI,3
ZUARDI,1
CIVARDI,1
GUIZARDI,2
VERDI,5
MALVERDI,1
ACORDI,6
ACCORDI,3
RICORDI,2
RAEISIDEHKORDI,1
NORDI,4
SORDI,22
DESORDI,2
JURDI,1
ZUGARRAMURDI,1
SURDI,2
AUDI,4
GHIBAUDI,1
ALMUDI,1
KABOUDI,1
IABRUDI,1
DRUDI,2
TATESUDI,1
BEI,1
CEI,3
GRAZIADEI,1
AMADEI,3
MORADEI,1
CASADEI,2
TADEI,2
TADDEI,5
MEDEI,1
COSENDEI,1
ONDEI,2
OMODEI,1
MAFEI,1
GRANAFEI,2
MAFFEI,7
DEMICHEI,3
URCHEI,1
NIHEI,1
GRUCHOUSKEI,1
JIMOVSKEI,1
SEREDNITZKEI,1
LEI,2
TALLEI,1
BELLEI,10
CAROLEI,1
VANDERLEI,28
WANDERLEI,4
MONTERLEI,1
CIULEI,2
MEI,1
KAMEI,2
TOLOMEI,2
BARTOLOMEI,2
ZANEI,2
VOZNEI,1
ANBARLOOEI,1
POMPEI,1
ZOPPEI,1
REI,10
BREI,3
MIDREI,1
ANDREI,1
TUDREI,1
FREI,4
BASSREI,1
BASEI,1
TISSEI,1
BOSSEI,1
TEI,1
MATEI,2
PIERMATEI,2
BERTEI,1
GATTEI,1
MATTEI,16
PIERMATTEI,1
ZITTEI,1
PAVEI,4
WEI,1
HWEI,1
MAZEI,1
POLIZEI,1
TOZEI,1
VENETZEI,1
SCAFI,2
SAFI,2
CALEFI,2
JOSEFI,1
BAFFI,2
MAFFI,2
PINAFFI,1
RAFFI,1
SAFFI,2
GAZAFFI,1
CALEFFI,5
GALEFFI,1
GIOSEFFI,1
BIFFI,3
GOFFI,2
CIOFFI,5
CARCIOFFI,1
GIOFFI,1
IRFFI,3
SIUFFI,1
RUFFI,1
BARUFFI,2
TRUFFI,1
SUFFI,1
ZUFFI,1
TEHFI,1
RIFI,1
SCALFI,1
AMALFI,2
FILADELFI,1
GHELFI,1
GIELFI,1
MELFI,2
GUELFI,4
RIDOLFI,5
ANDOLFI,1
GANDOLFI,7
LANDOLFI,1
PANDOLFI,14
RODOLFI,1
AIOLFI,4
CIOLFI,1
ADINOLFI,3
ANTINOLFI,1
GHISOLFI,2
GUISOLFI,1
PANTOLFI,1
STOLFI,2
ASTOLFI,4
BISTULFI,1
HONFI,2
BOFI,1
CIOFI,1
CARCIOFI,1
PANDORFI,2
MANASFI,2
LOTFI,2
SIUFI,3
SIYOUFI,1
BARUFI,2
GARUFI,1
BAGI,2
TUBAGI,1
BARDAGI,1
BAGAGI,2
BIAGI,6
DEBIAGI,1
GIAMBIAGI,1
FILIAGI,1
KAGI,1
AKAGI,1
ITOKAGI,1
PALAGI,1
MELLAGI,1
YANAGI,2
KOYANAGI,3
KUROYANAGI,1
YOTSUYANAGI,1
RAGI,1
ARAGI,1
MATARAGI,1
SOBRAGI,1
HIRAGI,1
FERRAGI,1
MESSAGI,2
KATAGI,1
KASHIWAGI,2
YAGI,3
AOYAGI,1
ORDACGI,1
CAGGEGI,1
VEGI,1
BIAGGI,3
GIAMBIAGGI,1
JAGGI,1
MAGGI,8
PAGGI,3
RAGGI,7
BLEGGI,3
PILEGGI,1
BAREGGI,1
PONSEGGI,1
PASSEGGI,1
VEGGI,2
GHIGGI,3
FRIGGI,3
LUIGGI,1
BOGGI,1
GRIBOGGI,1
POGGI,1
PUGGI,2
RUGGI,1
BIGI,1
AMADIGI,1
UMIGI,1
DIONIGI,1
PARIGI,1
ALBERIGI,1
CUTIGI,1
LUIGI,2
GIVIGI,2
DOVIGI,1
MANGI,1
PIRANGI,1
SANGI,2
CAZANGI,1
SABONGI,1
LIMONGI,14
GREBOGI,1
GAMBOGI,2
PELOGI,1
ONOGI,1
AMBROGI,2
YOGI,2
BAKARGI,1
NARGI,1
SERGI,1
GIORGI,6
DEGIORGI,1
SANGIORGI,1
SORGI,1
LEUGI,1
OFUGI,2
CAMURUGI,1
SURUGI,1
MISUGI,1
OSUGI,1
KOSUGI,1
CATUGI,1
BAHI,1
RABAHI,2
JEBAHI,1
SIBAHI,1
KAHI,2
MELAHI,1
MEZRAHI,2
MIZRAHI,4
CHI,1
ACHI,1
BACHI,2
CHUBACHI,1
ADACHI,6
FACHI,2
YAEGACHI,1
KOGACHI,3
HAIACHI,2
DETREGIACHI,1
LACHI,3
KALACHI,1
PLACHI,1
NAGAMACHI,2
GHAMMACHI,4
NOMACHI,1
CENACHI,2
CIGNACHI,3
BERNACHI,1
BARACHI,1
BARRACHI,2
BURACHI,1
MUSACHI,1
PURETACHI,1
MALENTACHI,1
BERTACHI,3
FRISTACHI,1
MANJAVACHI,1
WACHI,1
KAWACHI,3
KAMIKAWACHI,2
OKAWACHI,2
ZACHI,2
OKAZACHI,1
BACCHI,5
CIACCHI,2
BILACCHI,1
MACCHI,3
BERNACCHI,2
BRACCHI,1
SACCHI,5
MUSTACCHI,1
ZACCHI,5
REBECCHI,1
CECCHI,4
CHECCHI,1
CASALECCHI,3
MECCHI,1
NECCHI,2
RECCHI,1
GRECCHI,1
SECCHI,11
VALSECCHI,1
VECCHI,11
DEVECCHI,1
RADICCHI,3
MICCHI,2
PICCHI,1
DEVICCHI,1
OCCHI,1
BOCCHI,6
COCCHI,1
BALDOCCHI,2
FOCCHI,2
BAIOCCHI,3
FIOCCHI,2
SILOCCHI,1
NOCCHI,1
BROCCHI,4
SANTIROCCHI,1
PETROCCHI,4
BARSOCCHI,1
BERTOCCHI,1
BUCCHI,1
CUCCHI,1
FUCCHI,1
FANUCCHI,1
MARUCCHI,1
PERUCCHI,3
ZUCCHI,5
MAZUCCHI,1
RABECHI,1
REBECHI,5
CHECHI,1
RIECHI,3
TELECHI,1
MECHI,3
GRECHI,7
FORECHI,3
SECHI,1
VALSECHI,3
UECHI,2
VECHI,5
CASTRAVECHI,2
DEVECHI,1
MONTEVECHI,1
WECHI,1
ZECHI,1
AKAICHI,1
SHIRAICHI,1
SIRAICHI,1
HERBICHI,1
CACHICHI,1
DECHICHI,2
IJICHI,1
MIALICHI,1
PAULICHI,1
BONAMICHI,2
PANICHI,1
WENICHI,1
GIANNICHI,1
POTRICHI,1
BAROSTICHI,1
SAMBUICHI,3
VICHI,1
DOVICHI,2
WICHI,1
SINISCALCHI,2
FALCHI,2
BEOLCHI,1
BIOLCHI,1
BIULCHI,3
BANCHI,1
BIANCHI,65
PREBIANCHI,1
ZAMBIANCHI,1
COBIANCHI,2
BRANCHI,2
FRANCHI,17
CASTELFRANCHI,1
LANFRANCHI,1
STANCHI,1
ZANCHI,6
MAIONCHI,1
RONCHI,17
OCHI,1
BOCHI,5
COCHI,1
BALDOCHI,2
FOCHI,1
BAIOCHI,1
MAIOCHI,2
PAGLIOCHI,1
KUNIOCHI,2
OKOCHI,1
VALLOCHI,1
MOCHI,2
ANOCHI,1
VIGNOCHI,2
VERNOCHI,2
COLPOCHI,1
MAROCHI,3
PEDROCHI,2
BIROCHI,1
HIROCHI,1
BISSOCHI,1
BERTOCHI,1
STOCHI,2
MAZOCHI,1
MANZOCHI,1
MARZOCHI,1
MARCHI,59
ZAMARCHI,2
DEMARCHI,12
NARCHI,1
NAVARCHI,1
PAVERCHI,1
TORCHI,2
TURCHI,2
BASCHI,1
GRADASCHI,1
FIASCHI,2
CELASCHI,1
VILLASCHI,2
MASCHI,2
CARAMASCHI,3
CARRAMASCHI,2
CREMASCHI,1
MORASCHI,1
CARRASCHI,2
MARRASCHI,2
BIAVASCHI,3
CESCHI,1
FRANCESCHI,12
COLAFRANCESCHI,2
REDESCHI,1
TEDESCHI,11
ZANTEDESCHI,2
TODESCHI,1
ANCHESCHI,1
PAOLESCHI,1
CHIPOLESCHI,1
CANESCHI,4
MANESCHI,1
PINESCHI,1
PARESCHI,1
GUARESCHI,7
PEDRESCHI,2
SANDRESCHI,1
FRESCHI,3
MORESCHI,10
VERRESCHI,1
INSESCHI,1
GRASSESCHI,1
FRATESCHI,1
VESCHI,1
FRANCISCHI,1
MANALISCHI,2
YAMPOLSCHI,1
DAMSCHI,1
CODREANSCHI,1
LANSCHI,1
BROCENSCHI,1
BOSCHI,10
GRABOSCHI,1
FOSCHI,2
ROGOSCHI,1
BRIOSCHI,2
LOSCHI,4
PALOSCHI,6
TOSCHI,1
DVORSCHI,2
DIETSCHI,1
FRITSCHI,1
BEDUSCHI,3
BERDUSCHI,1
OHUSCHI,1
BRUSCHI,15
OTSUSCHI,1
PRAVUSCHI,1
SANCOVSCHI,1
ZUCHIWSCHI,1
VELIHOVETCHI,1
TOVARNITCHI,1
BOKEHI,2
CAMBIAGHI,1
LAGHI,1
CISLAGHI,4
CAVENAGHI,2
COLNAGHI,2
ORNAGHI,3
DRAGHI,1
GAVIRAGHI,2
VAGHI,1
THIEGHI,1
MENEGHI,1
DEMENEGHI,1
ZANDOMENEGHI,1
GREGHI,4
BIGHI,1
DEMENIGHI,1
DOMENIGHI,1
ZANDOMENIGHI,1
PIGHI,1
RIGHI,22
ALDRIGHI,3
VALDRIGHI,4
ANDRIGHI,1
ENDRIGHI,1
FEDERIGHI,1
VIGHI,1
DOLGHI,1
MANGHI,1
SANGHI,1
ZANGHI,1
ARDENGHI,5
GARDENGHI,2
PILENGHI,1
INTERLENGHI,1
FIAMENGHI,2
SARMENGHI,1
VALCARENGHI,4
LONGHI,16
BOGHI,1
BORGHI,12
CORGHI,1
BURGHI,2
RAFIHI,1
SUCKHI,1
GOLINELHI,1
MAGANHI,1
BONGANHI,2
BORGONHI,1
OHI,1
AKAPOHI,1
TOHI,1
PHILADELPHI,1
RIDOLPHI,1
ANDOLPHI,2
PANDOLPHI,1
GUISOLPHI,1
ASTOLPHI,1
AYOLPHI,1
FARHI,1
MERHI,3
TOKESHI,1
QURESHI,1
ISHI,1
NAGAISHI,1
AKAISHI,1
TIKAISHI,1
SHIRAISHI,5
TATEISHI,3
TAKIISHI,1
KISHI,13
MAKISHI,2
IMANISHI,1
ONISHI,12
KONISHI,2
OISHI,5
KOISHI,1
SHIMOISHI,2
KOROISHI,1
MOROISHI,1
KUROISHI,1
RISHI,1
NEGUISHI,1
KOGUISHI,1
KUKLINSHI,1
KANABUSHI,1
TABUSHI,1
MUROFUSHI,2
GUSHI,1
TAMEGUSHI,1
MENEGATHI,1
GUETHI,1
CAJUHI,3
II,23
ISHII,7
IOSHII,1
III,3
VIII,1
TSUJII,1
TAKII,2
SIVATCKII,1
NEGELISKII,1
GOUSSEVSKII,1
KUNII,2
ARII,1
TORII,2
FUZII,1
JI,2
MANDAJI,1
HAJI,1
KAMHAJI,2
KAJI,2
HAMAJI,1
HAUAJI,1
BADJI,1
KAMIJI,1
ELHAJJI,1
THALJI,1
TIUGANJI,1
TANJI,3
DERENJI,1
JINZENJI,1
COYUNJI,1
JOBOJI,1
HOJI,3
SHOJI,1
IKESHOJI,2
ENJOJI,1
TOJI,1
BACARJI,2
SANEFUJI,1
ISHIRUJI,1
TSUJI,4
TUJI,1
KI,1
ABICHABKI,2
MASSABKI,2
SZCZERBACKI,1
RODACKI,5
GACKI,1
GEMIACKI,1
WOSNIACKI,1
CZLUSNIACKI,1
WOSIACKI,1
MILACKI,1
CHEZLACKI,1
STELMACKI,1
KNOPACKI,1
SPACKI,1
RACKI,1
NOVACKI,1
USZACKI,1
SUCHECKI,2
STANIECKI,1
OSIECKI,1
MAKOWIECKI,1
ROWIECKI,1
POKRYWIECKI,2
BIALECKI,1
SIEDLECKI,1
TELECKI,1
STRZELECKI,1
BILECKI,1
BIANECKI,1
KOROPECKI,1
ZIARECKI,1
BORECKI,1
ZADORECKI,1
WITTIZORECKI,1
PIASECKI,1
KOSTECKI,1
NABRZECKI,1
HAICKI,1
WIEZBICKI,1
IZBICKI,2
WIRZBICKI,1
BALICKI,1
GALICKI,1
MALICKI,1
SEREDNICKI,2
RUDNICKI,1
PACHNICKI,1
PIECHNICKI,2
PECHNICKI,1
STYCHNICKI,1
STOLNICKI,1
PIATNICKI,1
HILARICKI,2
GESICKI,1
KOSICKI,1
SAVICKI,1
NOVICKI,3
WIELEWICKI,3
NOWICKI,1
KOZICKI,2
BIEDRZICKI,1
RUZICKI,2
SOROMINCKI,1
GROCHOCKI,1
PLOCKI,1
WISLOCKI,1
WYSOCKI,1
PRZYTOCKI,1
ZAVASCKI,1
KINCHESCKI,3
BIELESCKI,3
WICHINESCKI,1
MORESCKI,1
MAUESCKI,2
KOVALSCKI,1
OLENSCKI,1
BREZINSCKI,1
LIPOSCKI,1
PROTSCKI,1
CHARNOVSCKI,1
MIKUCKI,1
LUCKI,1
CZERNORUCKI,1
STUCKI,1
PRAWUCKI,1
KOSTRYCKI,1
ZASYCKI,1
ZAZYCKI,1
RUSZCZYCKI,1
IZYCKI,3
ZAMBRZYCKI,1
BIEDRZYCKI,1
KOSTZYCKI,1
SUDKI,1
ABEKI,1
KUCEKI,1
SAHEKI,1
PONIJALEKI,1
MARSOLEKI,1
KREPEKI,2
BALCZAREKI,1
SEKI,7
ISEKI,2
KAMONSEKI,2
OSEKI,2
KOSEKI,2
KOSSEKI,2
UEKI,2
UYEKI,1
PROSEZEKI,1
IZEKI,1
OZEKI,4
DEMACHKI,1
INGENCHKI,1
SAIKI,4
MATUSAIKI,1
SHIKI,3
YASHIKI,1
KOYASHIKI,1
ISHIKI,2
KIKI,1
MIKI,7
NAMIKI,1
KUMINIKI,1
WASSONSNIKI,1
PSCEVOZNIKI,1
DAIRIKI,2
KURIKI,2
ISIKI,1
MITSUIKI,1
MILKI,1
BIANKI,1
BIELENKI,1
WOSZEZENKI,1
STAINKI,2
BELINKI,1
AOKI,14
TAMAOKI,2
DOKI,1
TATEOKI,1
HOKI,1
HIOKI,1
KAYANOKI,1
SHINOKI,1
SHIINOKI,1
SONOKI,1
KUSUNOKI,1
YUNOKI,2
OOKI,1
HIROKI,3
KUROKI,2
SOKI,1
MOTOKI,1
LEPKI,1
BARKI,1
CHAERKI,1
RIBASKI,2
ROBASKI,2
GONDASKI,1
BOIASKI,1
PINTIASKI,1
VALASKI,2
VELASKI,1
BEDNASKI,2
HOINASKI,1
HERNASKI,1
BOASKI,1
RASKI,1
PARASKI,2
WINAGRASKI,1
BURASKI,1
JURASKI,3
STANISCUASKI,1
ZAVASKI,1
GOVASKI,1
NOVASKI,2
GLOWASKI,2
ZAREBSKI,1
ZAREMBSKI,1
GAESKI,1
KURCESKI,2
SANDESKI,2
SENDESKI,2
VIASDESKI,1
MAGESKI,2
KINGESKI,1
KOLOGESKI,1
LUBACHESKI,1
ADACHESKI,1
LACHESKI,1
THOMACHESKI,1
TOMACHESKI,1
BONACHESKI,1
KRACHESKI,1
RATACHESKI,1
STACHESKI,1
ESTACHESKI,2
WACHESKI,1
MALICHESKI,2
VALICHESKI,1
KOLICHESKI,1
BINICHESKI,1
SICHESKI,1
KULCHESKI,1
IANCHESKI,1
NIENCHESKI,1
KINCHESKI,2
KOMARCHESKI,1
TOMASCHESKI,1
TIBUCHESKI,1
WICHINHESKI,1
WISNHESKI,1
GAIESKI,2
KAIESKI,1
MAIESKI,2
BIESKI,1
GOLOMBIESKI,2
ANGEIESKI,1
ANGIESKI,1
MACHIESKI,1
VISNHIESKI,1
PLIESKI,1
KANIESKI,1
STANIESKI,1
KOZENIESKI,1
WIESINIESKI,1
SKONIESKI,2
ZWARNIESKI,1
KWASNIESKI,1
WISNIESKI,2
MARAVIESKI,1
DYEVIESKI,1
MAJESKI,2
POCOJESKI,1
MALESKI,1
CORALESKI,1
KORALESKI,1
COVALESKI,3
KOVALESKI,5
ZALESKI,1
GELESKI,1
