UNOME,QTDE,PERC
DOMINIQUINI,2,0.0003
SKOWRONSKI,2,0.0003
DOMINICO,2,0.0003
BECEVELLI,2,0.0003
FREISLEBEN,2,0.0003
FREIXINHO,2,0.0003
FREJ,2,0.0003
FREUA,2,0.0003
DOMANSKI,2,0.0003
LONGUI,2,0.0003
MALINSKI,2,0.0003
DOESCHER,2,0.0003
DOERING,2,0.0003
VEDOVATO,2,0.0003
DOEHLER,2,0.0003
PELLA,2,0.0003
PETTENA,2,0.0003
DOEBBER,2,0.0003
VEDOIN,2,0.0003
WAILAND,2,0.0003
DODT,2,0.0003
PELIZZON,2,0.0003
FRIEDMANN,2,0.0003
PELIZZARI,2,0.0003
BAZOLI,2,0.0003
SCHENA,2,0.0003
SCHEMMER,2,0.0003
DOCK,2,0.0003
WAINER,2,0.0003
WAINSTEIN,2,0.0003
BOLGENHAGEN,2,0.0003
ORTIGA,2,0.0003
PELIZER,2,0.0003
PELIZARO,2,0.0003
SCHEMBERGER,2,0.0003
FRIGORI,2,0.0003
FRIGOTTO,2,0.0003
PELIZ,2,0.0003
BOLDORI,2,0.0003
VEDOVOTO,2,0.0003
VEIRAS,2,0.0003
FRIDERICHS,2,0.0003
BEATRICE,2,0.0003
SLIVAR,2,0.0003
SCHERDIEN,2,0.0003
WAI,2,0.0003
MIYAZIMA,2,0.0003
SLOBODZIAN,2,0.0003
BOKEHI,2,0.0003
VEGINI,2,0.0003
FRIAES,2,0.0003
BEAKLINI,2,0.0003
VEGGI,2,0.0003
MALICHESKI,2,0.0003
BEAINI,2,0.0003
VEGAS,2,0.0003
WAIDEMAM,2,0.0003
DOLABELA,2,0.0003
LONGEN,2,0.0003
VEFAGO,2,0.0003
FRICHEMBRUDER,2,0.0003
BAZZOLI,2,0.0003
SCHENKMAN,2,0.0003
WAIHRICH,2,0.0003
LONGATTI,2,0.0003
DOICO,2,0.0003
MALINCONICO,2,0.0003
FRID,2,0.0003
MALINI,2,0.0003
SIZUKUSA,2,0.0003
ORSOLON,2,0.0003
DRABACH,2,0.0003
BOEHS,2,0.0003
DOSCIATTI,2,0.0003
SIRIANO,2,0.0003
MIZUSHIMA,2,0.0003
DORST,2,0.0003
LORENCINI,2,0.0003
BEDREGAL,2,0.0003
DORS,2,0.0003
SIRINO,2,0.0003
DOROTEA,2,0.0003
FRASSY,2,0.0003
MIZUMURA,2,0.0003
FRATARI,2,0.0003
BOEHM,2,0.0003
SCHIESSL,2,0.0003
FREGONA,2,0.0003
VELTRI,2,0.0003
DORNBUSCH,2,0.0003
VELTER,2,0.0003
SIROTHEAU,2,0.0003
LORENCAO,2,0.0003
BOEMO,2,0.0003
SISCAR,2,0.0003
MALAGON,2,0.0003
MALAGONI,2,0.0003
SISENANDO,2,0.0003
ORSETTI,2,0.0003
FRATTARI,2,0.0003
MIZUKOSHI,2,0.0003
DOSEA,2,0.0003
BOECK,2,0.0003
MIZUTANI,2,0.0003
BOECHEL,2,0.0003
MAKRAKIS,2,0.0003
DOY,2,0.0003
FRANZOLIN,2,0.0003
DOWER,2,0.0003
MORELLATO,2,0.0003
LORENSETTI,2,0.0003
DOVICHI,2,0.0003
SIPOLATTI,2,0.0003
SIPPEL,2,0.0003
DOVAL,2,0.0003
SIPRIANO,2,0.0003
WACHTER,2,0.0003
MORELLE,2,0.0003
SIQUARA,2,0.0003
BODNAR,2,0.0003
PETRONIO,2,0.0003
FRASCINO,2,0.0003
MAKSUD,2,0.0003
SCHIFINO,2,0.0003
BODUR,2,0.0003
VENAZZI,2,0.0003
MAKUXI,2,0.0003
VENAS,2,0.0003
BOECH,2,0.0003
LORENCONI,2,0.0003
FRASSATO,2,0.0003
SIRELLI,2,0.0003
BOESCH,2,0.0003
VELMOVITSKY,2,0.0003
BOESING,2,0.0003
BEDAQUE,2,0.0003
MORENZ,2,0.0003
DONIS,2,0.0003
BOGHOSSIAN,2,0.0003
DONINELLI,2,0.0003
DONICHT,2,0.0003
DONIAK,2,0.0003
BECKHAUSER,2,0.0003
SCHIAVINI,2,0.0003
MALAVASI,2,0.0003
FREDIANI,2,0.0003
ORSOLIN,2,0.0003
FREDOU,2,0.0003
FREDRICH,2,0.0003
LORCA,2,0.0003
WAENGA,2,0.0003
SIVIERI,2,0.0003
SCHIAVE,2,0.0003
BECKERATH,2,0.0003
DONDE,2,0.0003
MALBOUISSON,2,0.0003
FREGA,2,0.0003
BOGUSZEWSKI,2,0.0003
FREGADOLLI,2,0.0003
SCHIASSI,2,0.0003
MALCON,2,0.0003
BOHLAND,2,0.0003
SCHIAR,2,0.0003
LORDAO,2,0.0003
DONNA,2,0.0003
BOESSENKOOL,2,0.0003
VELIZ,2,0.0003
FRATTI,2,0.0003
SISMANOGLU,2,0.0003
SISNANDES,2,0.0003
BOFFO,2,0.0003
MIZUKAMI,2,0.0003
DORETO,2,0.0003
WADICK,2,0.0003
ORSINE,2,0.0003
BEDNASKI,2,0.0003
PELUCIO,2,0.0003
BOGA,2,0.0003
MIZUBUTI,2,0.0003
DORCA,2,0.0003
SISTELOS,2,0.0003
FRE,2,0.0003
SISTO,2,0.0003
BOGARIM,2,0.0003
SISTON,2,0.0003
SCHIEDECK,2,0.0003
PELOZO,2,0.0003
BOGARIN,2,0.0003
MIZRATTI,2,0.0003
BEDE,2,0.0003
DONTAL,2,0.0003
BOGDAN,2,0.0003
SCHICK,2,0.0003
VELLAME,2,0.0003
BLEIL,2,0.0003
SIMIONATTO,2,0.0003
SIDNEY,2,0.0003
BLAS,2,0.0003
ECKHARD,2,0.0003
FORNELOS,2,0.0003
FORIGO,2,0.0003
SHU,2,0.0003
EGLER,2,0.0003
MOECKEL,2,0.0003
FORTUNATTI,2,0.0003
MAGIO,2,0.0003
BLASIUS,2,0.0003
SHUBO,2,0.0003
MODESTI,2,0.0003
SCHMATZ,2,0.0003
OLIVE,2,0.0003
SCHMALZ,2,0.0003
MAGERO,2,0.0003
ELIZALDE,2,0.0003
SCHNITZLER,2,0.0003
SIEIRO,2,0.0003
MAGESKI,2,0.0003
BELLAGUARDA,2,0.0003
ELIOTERIO,2,0.0003
BELLAN,2,0.0003
SCHNITMAN,2,0.0003
SCHMALTZ,2,0.0003
BELIAN,2,0.0003
MAGRIS,2,0.0003
FORNY,2,0.0003
PERACINI,2,0.0003
MAGHOUS,2,0.0003
SIGAKI,2,0.0003
FONZAR,2,0.0003
BLAAS,2,0.0003
ECHEVERRY,2,0.0003
SIEGEL,2,0.0003
EHRL,2,0.0003
BIZARELO,2,0.0003
ECHEVESTE,2,0.0003
EHRHARDT,2,0.0003
MAGUILNIK,2,0.0003
MAGNIN,2,0.0003
BIZAO,2,0.0003
EISMANN,2,0.0003
EHLERT,2,0.0003
SCHLLEMER,2,0.0003
ECHTERNACHT,2,0.0003
SIEG,2,0.0003
SIGILIANO,2,0.0003
SCHLOEGL,2,0.0003
PETKOWICZ,2,0.0003
ELIZEU,2,0.0003
LOTERIO,2,0.0003
SCHMECHEL,2,0.0003
EJCHEL,2,0.0003
ECKER,2,0.0003
SCHMITKE,2,0.0003
MAGENIS,2,0.0003
VERCILLO,2,0.0003
BELICH,2,0.0003
EKMAN,2,0.0003
FORIM,2,0.0003
EGUCHI,2,0.0003
ELIZIO,2,0.0003
EGRES,2,0.0003
LOTES,2,0.0003
EDER,2,0.0003
BLANGIS,2,0.0003
FORGERINI,2,0.0003
SIANI,2,0.0003
MAGGIOTTO,2,0.0003
ORLANDIN,2,0.0003
SHZU,2,0.0003
BELFOR,2,0.0003
VERGES,2,0.0003
MORANDO,2,0.0003
BITTER,2,0.0003
EFRAIM,2,0.0003
BITZKI,2,0.0003
EDWIGES,2,0.0003
SIEPMANN,2,0.0003
PETITINGA,2,0.0003
PERAL,2,0.0003
MAGGIO,2,0.0003
EFIGENIO,2,0.0003
LOUP,2,0.0003
ORIO,2,0.0003
ELGUY,2,0.0003
SIANO,2,0.0003
ELETO,2,0.0003
MOG,2,0.0003
SIBA,2,0.0003
BITTI,2,0.0003
BELLEMAIN,2,0.0003
BLANCK,2,0.0003
OLIVAS,2,0.0003
VOGELMANN,2,0.0003
MODRO,2,0.0003
VERDECIA,2,0.0003
SCHMACHTENBERG,2,0.0003
EDUVIRGES,2,0.0003
FORCELLINI,2,0.0003
MODLER,2,0.0003
BIU,2,0.0003
FORESTI,2,0.0003
ELECTO,2,0.0003
ELEJALDE,2,0.0003
BLACKMAN,2,0.0003
MAGOSSO,2,0.0003
BIUDES,2,0.0003
EGG,2,0.0003
SIEMENS,2,0.0003
PENZO,2,0.0003
EDINGTON,2,0.0003
ELIDIO,2,0.0003
LOTFI,2,0.0003
FORO,2,0.0003
FORONDA,2,0.0003
FORTKAMP,2,0.0003
BITTARELLO,2,0.0003
PERALES,2,0.0003
SIEWERDT,2,0.0003
BLADES,2,0.0003
FORTIS,2,0.0003
PETIZ,2,0.0003
SIEVERT,2,0.0003
MAGGESSI,2,0.0003
SCHNAIDER,2,0.0003
BELEZE,2,0.0003
LOULY,2,0.0003
MAGRANI,2,0.0003
SCHLUCKING,2,0.0003
OLIVAR,2,0.0003
BELIQUE,2,0.0003
ELKHOURY,2,0.0003
SCHLUTER,2,0.0003
BITARAES,2,0.0003
BELINAZO,2,0.0003
MORAO,2,0.0003
VERASTEGUI,2,0.0003
SCHMIDLIN,2,0.0003
VERGNHANINI,2,0.0003
BELINATO,2,0.0003
MAGNI,2,0.0003
VEREDA,2,0.0003
BIZOTTO,2,0.0003
LOT,2,0.0003
VERGNANO,2,0.0003
EICHOLZ,2,0.0003
BITELLO,2,0.0003
FOSCHINI,2,0.0003
SIGORA,2,0.0003
MAGAVE,2,0.0003
BELELI,2,0.0003
LOUBACH,2,0.0003
FOTOPOULOS,2,0.0003
MOELLER,2,0.0003
FONTOLAN,2,0.0003
MAGATAO,2,0.0003
EICHENBERGER,2,0.0003
EICHELBERGER,2,0.0003
BELEBONI,2,0.0003
ECCHELI,2,0.0003
ELMESCANY,2,0.0003
SICSU,2,0.0003
ECCHER,2,0.0003
MAGATON,2,0.0003
BELLINATI,2,0.0003
FORMOLO,2,0.0003
BLAU,2,0.0003
VERDUM,2,0.0003
SIDEL,2,0.0003
MODENESE,2,0.0003
FOSSATTI,2,0.0003
BIZARRI,2,0.0003
FONTINELI,2,0.0003
SICUPIRA,2,0.0003
VOLOCH,2,0.0003
SCHMIDTKE,2,0.0003
BELEFELL,2,0.0003
LOSSIO,2,0.0003
PETRASSI,2,0.0003
PETRELLI,2,0.0003
OLIO,2,0.0003
MAGYAR,2,0.0003
FONTINELLE,2,0.0003
MODERNO,2,0.0003
ELMIRO,2,0.0003
BELINASSI,2,0.0003
MAHFUZ,2,0.0003
PEPPE,2,0.0003
SIDI,2,0.0003
BELLINCANTA,2,0.0003
BELLIDO,2,0.0003
BELINSKI,2,0.0003
ELLERY,2,0.0003
MODES,2,0.0003
BELCHOR,2,0.0003
FOURNY,2,0.0003
BLAYA,2,0.0003
SCHLIESING,2,0.0003
BLAWID,2,0.0003
FOSCHI,2,0.0003
BIZZE,2,0.0003
EICH,2,0.0003
PETINI,2,0.0003
PETRACONI,2,0.0003
FOSCHETTI,2,0.0003
MOERBECK,2,0.0003
SCHMILDT,2,0.0003
BIZARI,2,0.0003
EIFER,2,0.0003
ELLENA,2,0.0003
MORALLES,2,0.0003
OHIRA,1,0.0002
PETERKA,1,0.0002
PICCHETTI,1,0.0002
NINOMIA,1,0.0002
PRAVATO,1,0.0002
OMOTOSHO,1,0.0002
PARECI,1,0.0002
NISHIAMA,1,0.0002
PRECHT,1,0.0002
POSTIGLIONI,1,0.0002
PORCIONATTO,1,0.0002
OLALQUIAGA,1,0.0002
OHLAND,1,0.0002
PICCARDI,1,0.0002
PALATNIC,1,0.0002
POUZATO,1,0.0002
PAGLIARDE,1,0.0002
PALACI,1,0.0002
PREBIANCHI,1,0.0002
POSTIGA,1,0.0002
POPOVICZ,1,0.0002
POPOVICI,1,0.0002
POUZAS,1,0.0002
PANSARELLI,1,0.0002
PAGLIANTI,1,0.0002
OLALDE,1,0.0002
POTES,1,0.0002
PETROVICH,1,0.0002
OMOTE,1,0.0002
PICCIONI,1,0.0002
PALMEIRAS,1,0.0002
PERUSATO,1,0.0002
NIEMEIJER,1,0.0002
PICCINNO,1,0.0002
POTENZA,1,0.0002
PEYROTON,1,0.0002
PEZDA,1,0.0002
PARENT,1,0.0002
POPPL,1,0.0002
NISHIAKA,1,0.0002
NIEMEITZ,1,0.0002
POPPING,1,0.0002
PARELLADA,1,0.0002
PRECIADO,1,0.0002
PETRONZIO,1,0.0002
PAGES,1,0.0002
POPPER,1,0.0002
PETZOLDT,1,0.0002
POVA,1,0.0002
PERUSIN,1,0.0002
PAREDERO,1,0.0002
PARATSE,1,0.0002
PICCIRILLI,1,0.0002
POPPERL,1,0.0002
OHI,1,0.0002
OKI,1,0.0002
PEVIANI,1,0.0002
POVALUK,1,0.0002
PALUDETTO,1,0.0002
PAJARA,1,0.0002
ONCALA,1,0.0002
PAJARO,1,0.0002
PERUZZI,1,0.0002
POPRIGUINA,1,0.0002
PAMPUCH,1,0.0002
POVIA,1,0.0002
PORCELLES,1,0.0002
NIRENBERG,1,0.0002
NIENCHESKI,1,0.0002
PANTALEONI,1,0.0002
PIANASSOLA,1,0.0002
PIANARO,1,0.0002
PAK,1,0.0002
PANISSON,1,0.0002
POTENGY,1,0.0002
PANTA,1,0.0002
PALMAM,1,0.0002
PERUSSULO,1,0.0002
NIPPES,1,0.0002
PANSONATO,1,0.0002
PALUDETO,1,0.0002
OHTOSHI,1,0.0002
PARAZZI,1,0.0002
PETROS,1,0.0002
PETROPULOS,1,0.0002
POTASCHEFF,1,0.0002
PAMPU,1,0.0002
OKUSU,1,0.0002
POSTUMA,1,0.0002
POSTINGHER,1,0.0002
PORCH,1,0.0002
OHTA,1,0.0002
PORCELLO,1,0.0002
PARCIAL,1,0.0002
NIENDICKER,1,0.0002
PICCHI,1,0.0002
PAMPOLINI,1,0.0002
PHILIPOWSKI,1,0.0002
PICCIAFUOCO,1,0.0002
PARDELLAS,1,0.0002
PAGIO,1,0.0002
OLIVETI,1,0.0002
NIENCKOTTER,1,0.0002
NIQUINE,1,0.0002
PARDELINHA,1,0.0002
PEZARINI,1,0.0002
PERUZI,1,0.0002
PARCHEN,1,0.0002
PORCHAT,1,0.0002
NIPO,1,0.0002
NIEN,1,0.0002
PAGIOLLI,1,0.0002
PAGLIAI,1,0.0002
PAGIANOTTO,1,0.0002
OKURA,1,0.0002
NIENOV,1,0.0002
PAKES,1,0.0002
PRAWUCKI,1,0.0002
PORATH,1,0.0002
NICOLE,1,0.0002
PEZAT,1,0.0002
OHLSON,1,0.0002
PETERKE,1,0.0002
PALAURO,1,0.0002
PRAVUSCHI,1,0.0002
ONCA,1,0.0002
PALLU,1,0.0002
POQUECHOQUE,1,0.0002
PORCIDONIO,1,0.0002
PALA,1,0.0002
PETROVCIC,1,0.0002
PALLOS,1,0.0002
PARAVISI,1,0.0002
NISENBAUM,1,0.0002
PORCARI,1,0.0002
PORCHERA,1,0.0002
OHUSCHI,1,0.0002
PALMAR,1,0.0002
OLEGINI,1,0.0002
PICCILLI,1,0.0002
OHTSUBO,1,0.0002
NICOLELLA,1,0.0002
PETROV,1,0.0002
PARAZI,1,0.0002
PAMPLIN,1,0.0002
OHNO,1,0.0002
POVIDAIKO,1,0.0002
NIRSCHL,1,0.0002
PAGIORO,1,0.0002
PARAVIZO,1,0.0002
PARAVISINE,1,0.0002
PIALARISSI,1,0.0002
NICOLELI,1,0.0002
POSTINGHEL,1,0.0002
PALVARINI,1,0.0002
PANISSI,1,0.0002
POTENTE,1,0.0002
OKAZACHI,1,0.0002
PICCIRILLO,1,0.0002
PALMERO,1,0.0002
NISHIKIDO,1,0.0002
OGUSSUKO,1,0.0002
PALANCA,1,0.0002
PETTERMANN,1,0.0002
PONTONE,1,0.0002
PARMA,1,0.0002
PONTINI,1,0.0002
PANIZZUTTI,1,0.0002
PALANDI,1,0.0002
PETINARI,1,0.0002
POTTMAIER,1,0.0002
PREMAOR,1,0.0002
PANJWANI,1,0.0002
PHILOMENA,1,0.0002
PARMEGGIANI,1,0.0002
PARMEGIANI,1,0.0002
PIACENTI,1,0.0002
OLIVEEIRA,1,0.0002
PERUCA,1,0.0002
PARMEJIANI,1,0.0002
PETINATI,1,0.0002
PETINE,1,0.0002
PANONCELI,1,0.0002
PARMEZAN,1,0.0002
PALASIOS,1,0.0002
PALOMBIT,1,0.0002
PREMAZZI,1,0.0002
PANKA,1,0.0002
PALOMBI,1,0.0002
PALOMERO,1,0.0002
OLIVERAS,1,0.0002
PETRYKOWSKI,1,0.0002
OLAVIO,1,0.0002
NICODAR,1,0.0002
PETHS,1,0.0002
POULIS,1,0.0002
OLAVE,1,0.0002
PHILIPS,1,0.0002
PALMUTI,1,0.0002
OLAVES,1,0.0002
POUGY,1,0.0002
OLCZEWSKI,1,0.0002
PRELL,1,0.0002
PAGADOR,1,0.0002
POUGUET,1,0.0002
NIEDERMEYER,1,0.0002
PALAMARTCHUK,1,0.0002
OGUSUCU,1,0.0002
PANOSSIAN,1,0.0002
POTTES,1,0.0002
PETTERSEM,1,0.0002
PAFFETTI,1,0.0002
PAFFER,1,0.0002
PALO,1,0.0002
PICHARDO,1,0.0002
PANIZZON,1,0.0002
PETRYKOSKI,1,0.0002
PICHARSKY,1,0.0002
PONTUSCHKA,1,0.0002
PALAMIN,1,0.0002
OLCHIK,1,0.0002
POTTS,1,0.0002
PREMEBIDA,1,0.0002
PONTICELI,1,0.0002
PAROLARI,1,0.0002
PHILYPPIS,1,0.0002
NISHITANI,1,0.0002
OLCHA,1,0.0002
PALANKOF,1,0.0002
PREQUERO,1,0.0002
OGURO,1,0.0002
OLBERTZ,1,0.0002
POTYGUARA,1,0.0002
NICIURA,1,0.0002
PIACENTE,1,0.0002
PAETZOLD,1,0.0002
PANKO,1,0.0002
NICIANI,1,0.0002
OKIPNEY,1,0.0002
PERTUSSATTI,1,0.0002
PONTEIRO,1,0.0002
PICHETH,1,0.0002
POTZERNHEIM,1,0.0002
POUCHAIN,1,0.0002
PALOMA,1,0.0002
PRESAS,1,0.0002
PERTUSATTI,1,0.0002
NISHITSUJI,1,0.0002
NISHIURA,1,0.0002
OKITA,1,0.0002
PRESCHLAK,1,0.0002
PALOMAR,1,0.0002
PONTEDEIRO,1,0.0002
PERTUSI,1,0.0002
PANNUTI,1,0.0002
OLAZABAL,1,0.0002
NISHINO,1,0.0002
PONTIARI,1,0.0002
PETSCH,1,0.0002
PREMOLI,1,0.0002
PRENDA,1,0.0002
PERTUZZATTI,1,0.0002
PALOMBA,1,0.0002
PARMIGIANI,1,0.0002
PETTEN,1,0.0002
NISHINA,1,0.0002
POTTUMATI,1,0.0002
NIEDZIELSKI,1,0.0002
ONEIDA,1,0.0002
PALANDRANI,1,0.0002
OGUSKU,1,0.0002
OLBERA,1,0.0002
PARNOFF,1,0.0002
PRENDIN,1,0.0002
ONEILL,1,0.0002
PANKE,1,0.0002
PRENZLER,1,0.0002
PAROCA,1,0.0002
PALOCIA,1,0.0002
NICK,1,0.0002
PARODE,1,0.0002
PALOMARES,1,0.0002
PETTENE,1,0.0002
OKINOKABU,1,0.0002
NIEDISBERG,1,0.0002
POUMAN,1,0.0002
PERUCHINI,1,0.0002
OKINO,1,0.0002
PAGANOTI,1,0.0002
PIACSEK,1,0.0002
NISHICAWA,1,0.0002
OLANDOSKI,1,0.0002
POPLADE,1,0.0002
NICOLAIDIS,1,0.0002
PETITEVILLE,1,0.0002
PANQUESTOR,1,0.0002
NIEDERMEIER,1,0.0002
PORCY,1,0.0002
PALAFOX,1,0.0002
PARGAS,1,0.0002
PALOTA,1,0.0002
PETUBA,1,0.0002
NISHIDATE,1,0.0002
PARGA,1,0.0002
NICOLACI,1,0.0002
PERUGINO,1,0.0002
PARIGI,1,0.0002
PETITE,1,0.0002
OLEARI,1,0.0002
NIELING,1,0.0002
OLEARE,1,0.0002
ONDAR,1,0.0002
POUSA,1,0.0002
PETRUFF,1,0.0002
PALAGAR,1,0.0002
PAGANINE,1,0.0002
POPINI,1,0.0002
PREGER,1,0.0002
POPOFF,1,0.0002
PETIT,1,0.0002
NICOLAIEWSKY,1,0.0002
PANIZZA,1,0.0002
PALASSON,1,0.0002
PANSARDI,1,0.0002
PALACKY,1,0.0002
PARESCHI,1,0.0002
POPOVICHE,1,0.0002
PARESI,1,0.0002
OHAYON,1,0.0002
POUSO,1,0.0002
PARESOTO,1,0.0002
PALOTTI,1,0.0002
NICOLAK,1,0.0002
PAGATINI,1,0.0002
PETRUCELI,1,0.0002
POUSADA,1,0.0002
PETRUCELLI,1,0.0002
PERUQUETTI,1,0.0002
PETZHOLD,1,0.0002
PALADIM,1,0.0002
PREDOLIM,1,0.0002
PARESQUI,1,0.0002
PETZ,1,0.0002
POPOV,1,0.0002
NIEDERMAYER,1,0.0002
PIAGENTINI,1,0.0002
NISHIBE,1,0.0002
PANSANATO,1,0.0002
PERUHYPE,1,0.0002
POURRE,1,0.0002
POTRAFKE,1,0.0002
NISHIHARA,1,0.0002
PALOMINOS,1,0.0002
PREIGSCHADT,1,0.0002
POTRICHI,1,0.0002
POTROS,1,0.0002
PETRUTECELLI,1,0.0002
PETRUZZIELLO,1,0.0002
PICCOLOTTO,1,0.0002
PANOZO,1,0.0002
PERUGGIA,1,0.0002
PALMITESTA,1,0.0002
PETTERSSON,1,0.0002
PICERNI,1,0.0002
PETERSON,1,0.0002
PARISSENTI,1,0.0002
OLAVARRIETA,1,0.0002
PHILIPPOV,1,0.0002
PERUCIO,1,0.0002
PANIZZOLO,1,0.0002
OKINGA,1,0.0002
NICODEM,1,0.0002
PETERZOL,1,0.0002
PERUCI,1,0.0002
PREJUIZO,1,0.0002
ONDER,1,0.0002
PARIZE,1,0.0002
PARIZOTO,1,0.0002
POOZ,1,0.0002
POOLI,1,0.0002
PICETTI,1,0.0002
POURCHET,1,0.0002
PETRUSANIS,1,0.0002
PAGANIN,1,0.0002
PALMISANO,1,0.0002
PREGNOLATTO,1,0.0002
POPINHAK,1,0.0002
OLANYK,1,0.0002
PARISELLA,1,0.0002
OLDENBURG,1,0.0002
POPINEAU,1,0.0002
OHANNESIAN,1,0.0002
PALMIERO,1,0.0002
OLDAKOSKI,1,0.0002
NICOES,1,0.0002
POPIN,1,0.0002
PREGUEIRO,1,0.0002
POPIA,1,0.0002
POPI,1,0.0002
NICODEMUS,1,0.0002
PARISENTI,1,0.0002
PALONI,1,0.0002
PETERSOHN,1,0.0002
PALAGI,1,0.0002
POPAZOGLO,1,0.0002
PREHL,1,0.0002
PIACINI,1,0.0002
OLCZYK,1,0.0002
PALAIA,1,0.0002
POTRATZ,1,0.0002
PETIOT,1,0.0002
OLARTE,1,0.0002
NIEIRO,1,0.0002
PREGNOLATO,1,0.0002
PICARRO,1,0.0002
PEZENTI,1,0.0002
OLYNTHO,1,0.0002
PANDAL,1,0.0002
PAPASTAWRIDIS,1,0.0002
OLIXEWSKI,1,0.0002
PANETTO,1,0.0002
PFAFFENSELLER,1,0.0002
PFAENDER,1,0.0002
PAPATERRA,1,0.0002
PIANISSOLA,1,0.0002
OKEMIRI,1,0.0002
PALHARI,1,0.0002
PESSUTTO,1,0.0002
OLYMPIO,1,0.0002
POZZANI,1,0.0002
POZZAN,1,0.0002
OLVERA,1,0.0002
POZZADA,1,0.0002
PAOLETTI,1,0.0002
PORTULHAK,1,0.0002
PANDAGGIS,1,0.0002
OLYVEIRA,1,0.0002
PEZZUTTO,1,0.0002
PAPEIRA,1,0.0002
PAPERA,1,0.0002
PAISANA,1,0.0002
PRAMIO,1,0.0002
OLGUINS,1,0.0002
PORTRUNELI,1,0.0002
PAPES,1,0.0002
PAIRE,1,0.0002
PIASTRELLI,1,0.0002
PETRICHE,1,0.0002
PANET,1,0.0002
PETRICORENA,1,0.0002
PAOLILLO,1,0.0002
PAOLIELLO,1,0.0002
POSCH,1,0.0002
OLSTAN,1,0.0002
PESSEK,1,0.0002
PANESSA,1,0.0002
PESSEGUEIRO,1,0.0002
PIASSON,1,0.0002
PETRIKOWSKI,1,0.0002
PAIER,1,0.0002
OLIANA,1,0.0002
POSATTO,1,0.0002
POSANSKI,1,0.0002
PAPASSIDERO,1,0.0002
PALGROSSI,1,0.0002
PANETTA,1,0.0002
PAPARIELLO,1,0.0002
PAIATO,1,0.0002
PESSATO,1,0.0002
PAPAROTO,1,0.0002
PFAFFENZELLER,1,0.0002
PESSUTI,1,0.0002
OLSZEVSKI,1,0.0002
POS,1,0.0002
PRAETZEL,1,0.0002
PALHANOS,1,0.0002
PAPASEIT,1,0.0002
PAOLESCHI,1,0.0002
PANCOTTI,1,0.0002
OLZOG,1,0.0002
POZEBON,1,0.0002
NIEROTKA,1,0.0002
OKAIGUSIKU,1,0.0002
PIATTELLA,1,0.0002
OKENAZOKAECE,1,0.0002
PANCOTO,1,0.0002
OMAIA,1,0.0002
PORTOCARRERO,1,0.0002
PESSAN,1,0.0002
PORTNER,1,0.0002
NICOLLIER,1,0.0002
OKABE,1,0.0002
PORTIOLI,1,0.0002
PANGRACIO,1,0.0002
PAGY,1,0.0002
PAISANI,1,0.0002
PFIFFER,1,0.0002
PAISLANDIM,1,0.0002
PRANE,1,0.0002
POSSIDENTE,1,0.0002
PETRELLA,1,0.0002
OKOPNIK,1,0.0002
PEZZOTTO,1,0.0002
PAGUSAT,1,0.0002
OJOPI,1,0.0002
OJIMA,1,0.0002
PAPROSQUI,1,0.0002
PESSAMILIO,1,0.0002
PAQUES,1,0.0002
PANGAIO,1,0.0002
PRANDINO,1,0.0002
PETRIZZO,1,0.0002
PAPPA,1,0.0002
PORTOLOMEOS,1,0.0002
PRANCHEVICIUS,1,0.0002
OLGUIN,1,0.0002
NIDAHARA,1,0.0002
PANFIETT,1,0.0002
OLGINI,1,0.0002
PORTOLESE,1,0.0002
PAPETI,1,0.0002
PALIARI,1,0.0002
PAOLAZZI,1,0.0002
OMAI,1,0.0002
PRANDINA,1,0.0002
PIATNICKI,1,0.0002
PALIATO,1,0.0002
PIATNICZKA,1,0.0002
PAHL,1,0.0002
PORTOLAN,1,0.0002
OLIM,1,0.0002
PAPOTI,1,0.0002
PAPOULIAS,1,0.0002
PETRIZ,1,0.0002
PANCOTTE,1,0.0002
POZES,1,0.0002
NILTINHO,1,0.0002
NILTON,1,0.0002
OLGADOR,1,0.0002
OKUHARA,1,0.0002
PANDERI,1,0.0002
PANDILHA,1,0.0002
POZA,1,0.0002
PESSINO,1,0.0002
PESSOLANI,1,0.0002
PANEK,1,0.0002
PANEGOSSI,1,0.0002
NICOLUSSI,1,0.0002
NIEVA,1,0.0002
PAOLOZZI,1,0.0002
PAINKO,1,0.0002
NIETTO,1,0.0002
PAOLONI,1,0.0002
PIANTELLA,1,0.0002
OLICSHEVIS,1,0.0002
PRACHTHAUSER,1,0.0002
PALECHOR,1,0.0002
PAINHE,1,0.0002
NIEVINSKI,1,0.0002
PANEGALLI,1,0.0002
PANECO,1,0.0002
PRACIDELLI,1,0.0002
PRACUCHO,1,0.0002
OKUBARU,1,0.0002
NIIME,1,0.0002
OLSCHOWSKY,1,0.0002
PALEARI,1,0.0002
NICOLOSSI,1,0.0002
PFEIFF,1,0.0002
POZZE,1,0.0002
PIANTAMAR,1,0.0002
PAINE,1,0.0002
NICULAU,1,0.0002
PESSOLANO,1,0.0002
PALFINGER,1,0.0002
PETRERE,1,0.0002
PAPADOPULOS,1,0.0002
PFEIL,1,0.0002
PANEPUCCI,1,0.0002
PIAOTQUEWICZ,1,0.0002
PESSOTA,1,0.0002
NIHEI,1,0.0002
NIIGAKI,1,0.0002
PAPAGEORGIOU,1,0.0002
NIGAM,1,0.0002
