UNOME,QTDE,PERC
BARABAN,1,0.0016
BAPTISTUCCI,1,0.0016
BANTEL,1,0.0016
BANNWART,1,0.0016
BANKER,1,0.0016
BANGOIM,1,0.0016
BANCEU,1,0.0016
BANASIAK,1,0.0016
BAMPI,1,0.0016
BALZANO,1,0.0016
ARCURIO,1,0.0016
ARCHANGELO,1,0.0016
BAYAO,1,0.0016
ALCOFRA,1,0.0016
ALCAZAR,1,0.0016
ALBORGHETTI,1,0.0016
ALBO,1,0.0016
ALBERTTI,1,0.0016
ALBERTONI,1,0.0016
ALBERTI,1,0.0016
ALBERT,1,0.0016
ALBERGARIA,1,0.0016
ALBERELO,1,0.0016
ALBANI,1,0.0016
ALBA,1,0.0016
ALARCON,1,0.0016
AKUTAGAWA,1,0.0016
AKIYAMA,1,0.0016
AKIOKA,1,0.0016
AKIBA,1,0.0016
AKERMAN,1,0.0016
AKAICHI,1,0.0016
AKAHOSHI,1,0.0016
AIZZA,1,0.0016
AIVA,1,0.0016
AIUTO,1,0.0016
AIUB,1,0.0016
AITA,1,0.0016
AIELLO,1,0.0016
ALCELINO,1,0.0016
ALDA,1,0.0016
ARCENIO,1,0.0016
ALDIGUERI,1,0.0016
ALQUATI,1,0.0016
ALOUFA,1,0.0016
ALOISE,1,0.0016
ALOI,1,0.0016
ALMIRANTE,1,0.0016
ALMINO,1,0.0016
ALMEDA,1,0.0016
ALMAS,1,0.0016
ALLGAYER,1,0.0016
ALKMIM,1,0.0016
ALKIMIM,1,0.0016
ALI,1,0.0016
ALFRADIQUE,1,0.0016
ALFONSO,1,0.0016
ALFARO,1,0.0016
ALEXOPULOS,1,0.0016
ALEXIM,1,0.0016
ALEXANDRIA,1,0.0016
ALESSANDRO,1,0.0016
ALENTEJO,1,0.0016
ALENQUER,1,0.0016
ALEM,1,0.0016
ALELAF,1,0.0016
ALEJARRA,1,0.0016
ALECIO,1,0.0016
AIDE,1,0.0016
AICK,1,0.0016
AGUSTINI,1,0.0016
AGUSTINHO,1,0.0016
ACIPRESTE,1,0.0016
ACHTSCHIN,1,0.0016
ACHEGAUA,1,0.0016
ACCETTA,1,0.0016
ABUJAMRA,1,0.0016
ABUD,1,0.0016
ABUCHAIN,1,0.0016
ABTIBOL,1,0.0016
ABRITTA,1,0.0016
ABRAS,1,0.0016
ABRANCHES,1,0.0016
ABRAMOVITH,1,0.0016
ABIZETHE,1,0.0016
ABERTONI,1,0.0016
ABENSUR,1,0.0016
ABELIN,1,0.0016
ABEKI,1,0.0016
ABDON,1,0.0016
ABDO,1,0.0016
ABDENUR,1,0.0016
ABDALAD,1,0.0016
ABBATE,1,0.0016
ABBAS,1,0.0016
ABBAD,1,0.0016
ABATH,1,0.0016
ACQUA,1,0.0016
ACQUARONE,1,0.0016
ACQUAVIVA,1,0.0016
AGERTT,1,0.0016
AGUILA,1,0.0016
AGUENA,1,0.0016
AGUDO,1,0.0016
AGUAS,1,0.0016
AGRICIO,1,0.0016
AGRESTA,1,0.0016
AGRELOS,1,0.0016
AGNOLIN,1,0.0016
AGNOL,1,0.0016
AGNES,1,0.0016
AGILAR,1,0.0016
AGBE,1,0.0016
ADAD,1,0.0016
AGATTE,1,0.0016
AGAPTO,1,0.0016
AFRIAT,1,0.0016
ADRIAO,1,0.0016
ADOLPHO,1,0.0016
ADEODATO,1,0.0016
ADELINO,1,0.0016
ADDOR,1,0.0016
ADARIO,1,0.0016
ADAMOLI,1,0.0016
ADAME,1,0.0016
ALTAVINI,1,0.0016
ALTE,1,0.0016
ALTHAUS,1,0.0016
ANGELUCI,1,0.0016
ANVERS,1,0.0016
ANUTE,1,0.0016
ANTOUN,1,0.0016
ANTONY,1,0.0016
ANTONIUTTI,1,0.0016
ANTONIASSI,1,0.0016
ANTONIACOMI,1,0.0016
ANTONI,1,0.0016
ANTONACCIO,1,0.0016
ANTON,1,0.0016
ANTLOGA,1,0.0016
ANTINOLFI,1,0.0016
ANTICH,1,0.0016
ANTIBAS,1,0.0016
ANTELMI,1,0.0016
ANTAO,1,0.0016
ANSCHAU,1,0.0016
ANNUNCIACAO,1,0.0016
ANICETO,1,0.0016
ANHE,1,0.0016
ANHALT,1,0.0016
ANGULO,1,0.0016
ANGRISANO,1,0.0016
ANGOTI,1,0.0016
ANGIONI,1,0.0016
ANVERSA,1,0.0016
ANVERSI,1,0.0016
ANZA,1,0.0016
ARAMAYO,1,0.0016
ARCARO,1,0.0016
ARCANGELO,1,0.0016
ARC,1,0.0016
ARBOES,1,0.0016
ARBEX,1,0.0016
ARBACHE,1,0.0016
ARAS,1,0.0016
ARARIPE,1,0.0016
ARAPIRACA,1,0.0016
ARANOVICH,1,0.0016
ARANDAS,1,0.0016
ARAKAWA,1,0.0016
ANZOLIN,1,0.0016
ARAGAKI,1,0.0016
ARADI,1,0.0016
ARABIDIAN,1,0.0016
APRIA,1,0.0016
APOSTOLOS,1,0.0016
APOLONIO,1,0.0016
APOLONI,1,0.0016
APICELO,1,0.0016
AOTO,1,0.0016
AOLITA,1,0.0016
AOKI,1,0.0016
ANGENOT,1,0.0016
ANGELICO,1,0.0016
ALTHOFF,1,0.0016
ANG,1,0.0016
AMIKURA,1,0.0016
AMIEL,1,0.0016
AMIDANI,1,0.0016
AMICO,1,0.0016
AMESTOY,1,0.0016
AMERICANO,1,0.0016
AMENDOLA,1,0.0016
AMBROSINI,1,0.0016
AMBONI,1,0.0016
AMATO,1,0.0016
AMARIZ,1,0.0016
AMARILHO,1,0.0016
AMANTEA,1,0.0016
AMANTE,1,0.0016
AMAECING,1,0.0016
ALZERI,1,0.0016
ALWAN,1,0.0016
ALVISI,1,0.0016
ALVINO,1,0.0016
ALVERNE,1,0.0016
ALVARO,1,0.0016
ALVARIM,1,0.0016
ALVA,1,0.0016
ALTINO,1,0.0016
ALTINA,1,0.0016
AMIN,1,0.0016
AMO,1,0.0016
AMORA,1,0.0016
ANDREA,1,0.0016
ANEAS,1,0.0016
ANDRIOLO,1,0.0016
ANDRIGHETTI,1,0.0016
ANDRIAZZI,1,0.0016
ANDREZA,1,0.0016
ANDREUCCI,1,0.0016
ANDREOLLA,1,0.0016
ANDREOLI,1,0.0016
ANDREO,1,0.0016
ANDREGHETTO,1,0.0016
ANDREAZI,1,0.0016
ANDRADES,1,0.0016
AMORE,1,0.0016
ANDOLFATTO,1,0.0016
ANDES,1,0.0016
ANDERSEN,1,0.0016
ANASTASIA,1,0.0016
ANANIAS,1,0.0016
ANAIA,1,0.0016
ANACLETO,1,0.0016
ANABUKI,1,0.0016
AMUD,1,0.0016
AMPARO,1,0.0016
AMOROSO,1,0.0016
BAYA,1,0.0016
BAZAN,1,0.0016
BUNN,1,0.0016
BORSIO,1,0.0016
BORSALLI,1,0.0016
BORRA,1,0.0016
BOROWSKI,1,0.0016
BOROMELO,1,0.0016
BORNHOFEN,1,0.0016
BORNATTO,1,0.0016
BORN,1,0.0016
BORMEVET,1,0.0016
BORJA,1,0.0016
BORIONI,1,0.0016
BORIO,1,0.0016
BORIN,1,0.0016
BORHER,1,0.0016
BORGUESAO,1,0.0016
BORGO,1,0.0016
BORGNETH,1,0.0016
BORGLI,1,0.0016
BORGHI,1,0.0016
BORGHETTI,1,0.0016
BORGA,1,0.0016
BORELLI,1,0.0016
BORELLA,1,0.0016
BORDONI,1,0.0016
BORDIN,1,0.0016
BORDIM,1,0.0016
BORSI,1,0.0016
BORTMAN,1,0.0016
BOERNER,1,0.0016
BORTOLETE,1,0.0016
BOUZA,1,0.0016
BOURSCHEIDT,1,0.0016
BOUMANN,1,0.0016
BOTTURA,1,0.0016
BOTTON,1,0.0016
BOTTO,1,0.0016
BOTTI,1,0.0016
BOTTER,1,0.0016
BOTTENTUIT,1,0.0016
BOTTECCHIA,1,0.0016
BOTH,1,0.0016
BOTAN,1,0.0016
BOSSONE,1,0.0016
BOSSI,1,0.0016
BOSSANEL,1,0.0016
BOSON,1,0.0016
BOSIGER,1,0.0016
BOSCHI,1,0.0016
BOSCATO,1,0.0016
BOSCARINO,1,0.0016
BOSCA,1,0.0016
BOS,1,0.0016
BORTOLOTTO,1,0.0016
BORTOLOTO,1,0.0016
BORTOLIN,1,0.0016
BORDA,1,0.0016
BOOSTEL,1,0.0016
BONUMA,1,0.0016
BONUCCELLI,1,0.0016
BONAFE,1,0.0016
BONADIO,1,0.0016
BONADEO,1,0.0016
BON,1,0.0016
BOMMAN,1,0.0016
BOMBARDI,1,0.0016
BOLZANI,1,0.0016
BOLWERK,1,0.0016
BOLSONI,1,0.0016
BOLSONARO,1,0.0016
BOLORINI,1,0.0016
BOLLIGER,1,0.0016
BOLIGIAN,1,0.0016
BOLGENHAGEN,1,0.0016
BOLDA,1,0.0016
BOL,1,0.0016
BOKU,1,0.0016
BOING,1,0.0016
BOIA,1,0.0016
BOHUSCH,1,0.0016
BOHNERT,1,0.0016
BOHLKE,1,0.0016
BOGOSSIAN,1,0.0016
BOGARIM,1,0.0016
BOF,1,0.0016
BONALDO,1,0.0016
BONAMICHI,1,0.0016
BONANTE,1,0.0016
BONFANTI,1,0.0016
BONTEMPO,1,0.0016
BONSUCESSO,1,0.0016
BONSANTO,1,0.0016
BONIZZI,1,0.0016
BONITESE,1,0.0016
BONISSON,1,0.0016
BONISSI,1,0.0016
BONIOLO,1,0.0016
BONIN,1,0.0016
BONHEUR,1,0.0016
BONFIN,1,0.0016
BONFADINI,1,0.0016
BONASSOLI,1,0.0016
BONETTI,1,0.0016
BONET,1,0.0016
BONES,1,0.0016
BONELLI,1,0.0016
BONECKER,1,0.0016
BONDUKI,1,0.0016
BONCZYNSKI,1,0.0016
BONAVITA,1,0.0016
BONAVIGO,1,0.0016
BONAVIDES,1,0.0016
BONATTI,1,0.0016
BOUZADA,1,0.0016
BOVE,1,0.0016
BOYADJIAN,1,0.0016
BROGIO,1,0.0016
BUARQUE,1,0.0016
BRYKALSKI,1,0.0016
BRUZZEGUEZ,1,0.0016
BRUSTER,1,0.0016
BRUST,1,0.0016
BRUSCHI,1,0.0016
BRUSAMARELLO,1,0.0016
BRUNORO,1,0.0016
BRUNHOLI,1,0.0016
BRUNER,1,0.0016
BRUNELLI,1,0.0016
BRUNCA,1,0.0016
BRUMMELL,1,0.0016
BRUINI,1,0.0016
BRUIN,1,0.0016
BRUGNOLO,1,0.0016
BRUCH,1,0.0016
BROWN,1,0.0016
BROTTO,1,0.0016
BROSSMANN,1,0.0016
BRONZERI,1,0.0016
BRONZEADO,1,0.0016
BRONZE,1,0.0016
BROMBILLA,1,0.0016
BROLLO,1,0.0016
BUBAR,1,0.0016
BUBLITZ,1,0.0016
BUCCOLO,1,0.0016
BUHLMANN,1,0.0016
BUNGART,1,0.0016
BUNDCHEN,1,0.0016
BUNA,1,0.0016
BULSING,1,0.0016
BULLA,1,0.0016
BULHAO,1,0.0016
BULE,1,0.0016
BULCAO,1,0.0016
BUKIEWICZ,1,0.0016
BUJOKAS,1,0.0016
BUIM,1,0.0016
BUHATEM,1,0.0016
BUCH,1,0.0016
BUGLIA,1,0.0016
BUGALHO,1,0.0016
BUFULIN,1,0.0016
BUFFON,1,0.0016
BUESS,1,0.0016
BUDZIAK,1,0.0016
BUDNY,1,0.0016
BUCKINGHAM,1,0.0016
BUCIOLI,1,0.0016
BUCHNER,1,0.0016
BUCHHNO,1,0.0016
BROGNARO,1,0.0016
BRODAY,1,0.0016
BOZOLI,1,0.0016
BROD,1,0.0016
BRAUNSTEIN,1,0.0016
BRAUM,1,0.0016
BRAULE,1,0.0016
BRATZ,1,0.0016
BRASAO,1,0.0016
BRAQUEHAIS,1,0.0016
BRANQUINHO,1,0.0016
BRANJAO,1,0.0016
BRANDI,1,0.0016
BRANDES,1,0.0016
BRANDELERO,1,0.0016
BRANDALISE,1,0.0016
BRAND,1,0.0016
BRANCHES,1,0.0016
BRANCA,1,0.0016
BRAMBILLA,1,0.0016
BRAIT,1,0.0016
BRAIDO,1,0.0016
BRAGHINI,1,0.0016
BRAGANHOLO,1,0.0016
BRAGAGNOLO,1,0.0016
BRADACZ,1,0.0016
BRACCI,1,0.0016
BRACALE,1,0.0016
BOZZA,1,0.0016
BRAYN,1,0.0016
BREA,1,0.0016
BREANCINI,1,0.0016
BRIOZO,1,0.0016
BROCKER,1,0.0016
BROCCO,1,0.0016
BROCCHI,1,0.0016
BROCCA,1,0.0016
BRIZUENA,1,0.0016
BRIZOLLA,1,0.0016
BRIZANTE,1,0.0016
BRIVIO,1,0.0016
BRITZKE,1,0.0016
BRISOLLA,1,0.0016
BRISOLA,1,0.0016
BRIOSCHI,1,0.0016
BREITBACH,1,0.0016
BRIONES,1,0.0016
BRIGGS,1,0.0016
BRIAO,1,0.0016
BREWER,1,0.0016
BREUS,1,0.0016
BRETERNITZ,1,0.0016
BRESSANIN,1,0.0016
BRESCIANI,1,0.0016
BRENTANO,1,0.0016
BREMER,1,0.0016
BRELAZ,1,0.0016
BOETTGE,1,0.0016
BOENTE,1,0.0016
BAZANA,1,0.0016
BENKENDORF,1,0.0016
BENJAMIM,1,0.0016
BENISHEVA,1,0.0016
BENINI,1,0.0016
BENICIO,1,0.0016
BENGUIGUI,1,0.0016
BENFEITAS,1,0.0016
BENFATTI,1,0.0016
BENEVOLO,1,0.0016
BENEVENTE,1,0.0016
BENEMANN,1,0.0016
BENEDICTO,1,0.0016
BENEDET,1,0.0016
BENDO,1,0.0016
BENDELAQUE,1,0.0016
BEND,1,0.0016
BENARROSH,1,0.0016
BENAQUIO,1,0.0016
BENAC,1,0.0016
BELY,1,0.0016
BELUZO,1,0.0016
BELTRAMINI,1,0.0016
BELTRAMIM,1,0.0016
BELTRAM,1,0.0016
BELONI,1,0.0016
BELOCHIO,1,0.0016
BENJAMIN,1,0.0016
BENLOLO,1,0.0016
BOEMO,1,0.0016
BENNEMANN,1,0.0016
BERNHARD,1,0.0016
BERNARDIS,1,0.0016
BERNARDINA,1,0.0016
BERNABO,1,0.0016
BERMUDEZ,1,0.0016
BERMUDES,1,0.0016
BERLITZ,1,0.0016
BERLINI,1,0.0016
BERLENDIS,1,0.0016
BERLANDA,1,0.0016
BERGAMINI,1,0.0016
BERGAMIM,1,0.0016
BERGAMASCHI,1,0.0016
BEREZOVSKY,1,0.0016
BERENSZTEJN,1,0.0016
BEREJUCK,1,0.0016
BERCOT,1,0.0016
BERBEL,1,0.0016
BENZECRY,1,0.0016
BENVENUTI,1,0.0016
BENTINHO,1,0.0016
BENTIN,1,0.0016
BENTHIEN,1,0.0016
BENON,1,0.0016
BENNET,1,0.0016
BELMUDES,1,0.0016
BELMONT,1,0.0016
BELMAR,1,0.0016
BELLY,1,0.0016
BEHR,1,0.0016
BEHLING,1,0.0016
BEGNINI,1,0.0016
BEGGIORA,1,0.0016
BEDUSCHI,1,0.0016
BEDRAN,1,0.0016
BEDNASKI,1,0.0016
BEDIN,1,0.0016
BEDIM,1,0.0016
BEDERODE,1,0.0016
BEDENDO,1,0.0016
BEDAQUI,1,0.0016
BEDA,1,0.0016
BECKMANN,1,0.0016
BECKLER,1,0.0016
BECKERT,1,0.0016
BECKERATH,1,0.0016
BECHTOLD,1,0.0016
BECHARA,1,0.0016
BECEVELI,1,0.0016
BAZZI,1,0.0016
BAZOTTI,1,0.0016
BAZILIO,1,0.0016
BAZARIM,1,0.0016
BAZANELLA,1,0.0016
BEHRENSDORF,1,0.0016
BEIER,1,0.0016
BEIL,1,0.0016
BELEGOTI,1,0.0016
BELLUCCI,1,0.0016
BELLOC,1,0.0016
BELLINI,1,0.0016
BELLINELLO,1,0.0016
BELLINATI,1,0.0016
BELINGER,1,0.0016
BELGRANO,1,0.0016
BELGA,1,0.0016
BELFORT,1,0.0016
BELEZA,1,0.0016
BELETI,1,0.0016
BELEBONI,1,0.0016
BEIRAL,1,0.0016
BELATO,1,0.0016
BELART,1,0.0016
BELANCON,1,0.0016
BELAN,1,0.0016
BELAIDI,1,0.0016
BEKHIT,1,0.0016
BEJDER,1,0.0016
BEJA,1,0.0016
BEIRIZ,1,0.0016
BEIRE,1,0.0016
BEIRAO,1,0.0016
BERNINI,1,0.0016
BERNSMANN,1,0.0016
BERSCH,1,0.0016
BIGUIDEDE,1,0.0016
BITZKI,1,0.0016
BITTE,1,0.0016
BITTAR,1,0.0016
BITELLI,1,0.0016
BISSOLI,1,0.0016
BISSOL,1,0.0016
BISSI,1,0.0016
BISCONSIN,1,0.0016
BISCHOFF,1,0.0016
BISCAIA,1,0.0016
BIRNBAUM,1,0.0016
BIRCK,1,0.0016
BIONDI,1,0.0016
BIO,1,0.0016
BINOTI,1,0.0016
BINO,1,0.0016
BINET,1,0.0016
BINDER,1,0.0016
BINDA,1,0.0016
BINATTO,1,0.0016
BILLI,1,0.0016
BILIBIO,1,0.0016
BILHEU,1,0.0016
BILESSIMO,1,0.0016
BILEK,1,0.0016
BIULCHI,1,0.0016
BIZARRO,1,0.0016
BIZIAK,1,0.0016
BO,1,0.0016
BOEHS,1,0.0016
BOECHEL,1,0.0016
BODNAR,1,0.0016
BOCORNY,1,0.0016
BOCHECO,1,0.0016
BOCCOMINO,1,0.0016
BOCARDE,1,0.0016
BOCAGE,1,0.0016
BOCADO,1,0.0016
BOBERMIN,1,0.0016
BOAES,1,0.0016
BLUME,1,0.0016
BLACKMAN,1,0.0016
BLOS,1,0.0016
BLOOMFIELD,1,0.0016
BLOISE,1,0.0016
BLOCK,1,0.0016
BLOCH,1,0.0016
BLENGINI,1,0.0016
BLEIL,1,0.0016
BLANK,1,0.0016
BLANDO,1,0.0016
BLANC,1,0.0016
BLACKMON,1,0.0016
BILCATI,1,0.0016
BIGOLIN,1,0.0016
BERSSANETTE,1,0.0016
BIGNAMI,1,0.0016
BETTONI,1,0.0016
BETTINI,1,0.0016
BETTARELLO,1,0.0016
BETAT,1,0.0016
BET,1,0.0016
BESTEIRO,1,0.0016
BESIGHINI,1,0.0016
BESEKE,1,0.0016
BESCHORNER,1,0.0016
BESADA,1,0.0016
BERWANGER,1,0.0016
BERTUOL,1,0.0016
BERTUNES,1,0.0016
BERTULINO,1,0.0016
BERTOQUI,1,0.0016
BERTOLIN,1,0.0016
BERTOLI,1,0.0016
BERTOLDO,1,0.0016
BERTOLASSE,1,0.0016
BERTOLANI,1,0.0016
BERTOLACCINI,1,0.0016
BERTOL,1,0.0016
BERTELLI,1,0.0016
BERTAZO,1,0.0016
BERTAO,1,0.0016
BEUTER,1,0.0016
BEUX,1,0.0016
BEVILACQUA,1,0.0016
BIAZOLI,1,0.0016
BIGIO,1,0.0016
BIGARELI,1,0.0016
BIFFI,1,0.0016
BIFANO,1,0.0016
BIERRENBACH,1,0.0016
BIERHALS,1,0.0016
BIENE,1,0.0016
BIELUCZYK,1,0.0016
BIELENKI,1,0.0016
BICHO,1,0.0016
BICCA,1,0.0016
BIAZATTI,1,0.0016
BEWIAHN,1,0.0016
BIAVATI,1,0.0016
BIASOTTO,1,0.0016
BIASI,1,0.0016
BIANECKI,1,0.0016
BIANCHETTI,1,0.0016
BIANCH,1,0.0016
BIANCARDI,1,0.0016
BIAGGI,1,0.0016
BIAGE,1,0.0016
BEZ,1,0.0016
BEYERSTEDT,1,0.0016
EGGER,1,0.0016
EGGERS,1,0.0016
EGIMA,1,0.0016
KLINGL,1,0.0016
KLIEWER,1,0.0016
KLIEMANN,1,0.0016
KLEY,1,0.0016
KLEN,1,0.0016
KLEMENCHUK,1,0.0016
KLEINLEIN,1,0.0016
KLEINE,1,0.0016
KLEIMAN,1,0.0016
KLEEBANK,1,0.0016
KLAVER,1,0.0016
KLAUTAU,1,0.0016
KLAFKE,1,0.0016
KITNER,1,0.0016
KITANI,1,0.0016
KITAGAWA,1,0.0016
KIST,1,0.0016
KISSNER,1,0.0016
KISSMANN,1,0.0016
KISI,1,0.0016
KISE,1,0.0016
KISCHLAT,1,0.0016
KIRSCHNER,1,0.0016
KIRSCH,1,0.0016
KIRCHNER,1,0.0016
KIRCHHOF,1,0.0016
KLINGENFUSS,1,0.0016
KLINOVSKI,1,0.0016
KAMEI,1,0.0016
KLOC,1,0.0016
KODAIRA,1,0.0016
KOCK,1,0.0016
KOCIAN,1,0.0016
KOCHHANN,1,0.0016
KOCHE,1,0.0016
KOCH,1,0.0016
KOBE,1,0.0016
KNUPP,1,0.0016
KNOPP,1,0.0016
KNOPF,1,0.0016
KNOLL,1,0.0016
KNOELLER,1,0.0016
KNOB,1,0.0016
KNIHS,1,0.0016
KNEIPP,1,0.0016
KNABEM,1,0.0016
KLUPPEL,1,0.0016
KLUGE,1,0.0016
KLUG,1,0.0016
KLOTZ,1,0.0016
KLOSTER,1,0.0016
KLOSS,1,0.0016
KLOSOVSKI,1,0.0016
KLOPSCH,1,0.0016
KLOH,1,0.0016
KILL,1,0.0016
KIHARA,1,0.0016
KIESSLING,1,0.0016
KIESSLER,1,0.0016
KAUER,1,0.0016
KAUAM,1,0.0016
KATZER,1,0.0016
KATO,1,0.0016
KATEIVAS,1,0.0016
KATAOKA,1,0.0016
KASTRUP,1,0.0016
KARVAT,1,0.0016
KARSAKLIAN,1,0.0016
KARRAZ,1,0.0016
KAROLY,1,0.0016
KARKOW,1,0.0016
KARKOUS,1,0.0016
KAPPLER,1,0.0016
KAPPES,1,0.0016
KAPPER,1,0.0016
KAPCZINSKI,1,0.0016
KANNO,1,0.0016
KANGUSSU,1,0.0016
KANEZAKI,1,0.0016
KANEKO,1,0.0016
KAMIO,1,0.0016
KAMINSKI,1,0.0016
KAMIMURA,1,0.0016
KAMIKAWACHI,1,0.0016
KAUFMAN,1,0.0016
KAWAGUCHI,1,0.0016
KAWAHARA,1,0.0016
KHALIL,1,0.0016
KIERSZENBAUM,1,0.0016
KIERECZ,1,0.0016
KIEL,1,0.0016
KIEFER,1,0.0016
KICHEL,1,0.0016
KIBINO,1,0.0016
KIAPUCHINSKI,1,0.0016
KHOURY,1,0.0016
KHERANI,1,0.0016
KHENAIFES,1,0.0016
KHECHEH,1,0.0016
KESSLER,1,0.0016
KAWAMURA,1,0.0016
KESKE,1,0.0016
KERSTEN,1,0.0016
KERINSKA,1,0.0016
KERBER,1,0.0016
KENNE,1,0.0016
KEHL,1,0.0016
KECHINSKI,1,0.0016
KAYA,1,0.0016
KAY,1,0.0016
KAWATA,1,0.0016
KAWASHITA,1,0.0016
KOELER,1,0.0016
KOERICH,1,0.0016
KOESTER,1,0.0016
KUNDRAT,1,0.0016
LAASS,1,0.0016
KWIATKOWSKI,1,0.0016
KWECKO,1,0.0016
KWASINSKI,1,0.0016
KWANG,1,0.0016
KWAN,1,0.0016
KVITKO,1,0.0016
KUZE,1,0.0016
KUX,1,0.0016
KUWAHARA,1,0.0016
KUSS,1,0.0016
KURZ,1,0.0016
KURRLE,1,0.0016
KUROKAWA,1,0.0016
KURKA,1,0.0016
KURIYAMA,1,0.0016
KURIQUI,1,0.0016
KURIKI,1,0.0016
KURIBAYASHI,1,0.0016
KURIAKI,1,0.0016
KURBAN,1,0.0016
KURANAGA,1,0.0016
KUPPENS,1,0.0016
KUPERCHMIT,1,0.0016
KUNTZE,1,0.0016
LABANCA,1,0.0016
LABRADA,1,0.0016
LABRUJO,1,0.0016
LAHAS,1,0.0016
LAMEU,1,0.0016
LAMEIRAO,1,0.0016
LAMBERTS,1,0.0016
LAMBERT,1,0.0016
LAMBACK,1,0.0016
LAMB,1,0.0016
LAMAZIERE,1,0.0016
LAMARCA,1,0.0016
LAMAR,1,0.0016
LALLA,1,0.0016
LAHSEN,1,0.0016
LAHAM,1,0.0016
LABUTO,1,0.0016
LAGROTTA,1,0.0016
LAGRANHA,1,0.0016
LAGOS,1,0.0016
LAGOA,1,0.0016
LAFIN,1,0.0016
LAFERTE,1,0.0016
LAEBER,1,0.0016
LACOMBE,1,0.0016
LACHTERMACHER,1,0.0016
LACAVA,1,0.0016
LACATIVA,1,0.0016
KUNKEL,1,0.0016
KUNDE,1,0.0016
KOGACHI,1,0.0016
KUMAR,1,0.0016
KOSCHIER,1,0.0016
KOSCHECK,1,0.0016
KOSBIAU,1,0.0016
KORMANN,1,0.0016
KORINFSKY,1,0.0016
KORELL,1,0.0016
KOPILER,1,0.0016
KONTA,1,0.0016
KONS,1,0.0016
KONIG,1,0.0016
KOMNISKI,1,0.0016
KOMENO,1,0.0016
KOMATSU,1,0.0016
KOLTERMANN,1,0.0016
KOLT,1,0.0016
KOLOGESKI,1,0.0016
KOLLING,1,0.0016
KOLBERG,1,0.0016
KOKETSU,1,0.0016
KOIKE,1,0.0016
KOIFMAN,1,0.0016
KOHN,1,0.0016
KOHATSU,1,0.0016
KOGUT,1,0.0016
KOGLIN,1,0.0016
KOSCIANSKI,1,0.0016
KOTHE,1,0.0016
KOVAGS,1,0.0016
KRUPP,1,0.0016
KUMAIRA,1,0.0016
KULLMANN,1,0.0016
KULESZA,1,0.0016
KULAIF,1,0.0016
KUIPERS,1,0.0016
KUDO,1,0.0016
KUCHENBECKER,1,0.0016
KUBRUSLY,1,0.0016
KUBO,1,0.0016
KSIASZCZYK,1,0.0016
KRUSE,1,0.0016
KRUG,1,0.0016
KOVALJSKI,1,0.0016
KROPF,1,0.0016
KREUTZFELD,1,0.0016
KRAUSPENHAR,1,0.0016
KRAUSE,1,0.0016
KRATOCHWILL,1,0.0016
KRAJEVSKI,1,0.0016
KRAINSKI,1,0.0016
KRAEMER,1,0.0016
KOZAKEVICIUS,1,0.0016
KOYAMA,1,0.0016
KOX,1,0.0016
KAMI,1,0.0016
KAMCHEN,1,0.0016
LAMPERT,1,0.0016
IOP,1,0.0016
INUMARU,1,0.0016
INTROINE,1,0.0016
INOCENTES,1,0.0016
INOCENCIO,1,0.0016
INNECCO,1,0.0016
INHAQUITES,1,0.0016
INES,1,0.0016
INCERTI,1,0.0016
INAJOSA,1,0.0016
INADA,1,0.0016
IMHOF,1,0.0016
IMBUZEIRO,1,0.0016
IMAKAWA,1,0.0016
IKUMA,1,0.0016
IKINO,1,0.0016
IKESHOJI,1,0.0016
IKARI,1,0.0016
IJICHI,1,0.0016
IIMA,1,0.0016
IHJAZ,1,0.0016
IHARA,1,0.0016
IGNATIOS,1,0.0016
IGNA,1,0.0016
IGLECIAS,1,0.0016
IGAYARA,1,0.0016
IOCCA,1,0.0016
IORIO,1,0.0016
KAMBARA,1,0.0016
IPOLITO,1,0.0016
IUSEM,1,0.0016
IUNG,1,0.0016
ITRIA,1,0.0016
ITAPA,1,0.0016
ITALIANO,1,0.0016
ITABORAHY,1,0.0016
ISOLAN,1,0.0016
ISOBE,1,0.0016
ISIDORO,1,0.0016
ISIDIO,1,0.0016
ISHIZUKA,1,0.0016
ISHIKAWA,1,0.0016
ISHIGAI,1,0.0016
ISHIDA,1,0.0016
ISHAK,1,0.0016
ISEKI,1,0.0016
ISCHABER,1,0.0016
ISBARROLA,1,0.0016
IRMAO,1,0.0016
IRIGARAY,1,0.0016
IRENE,1,0.0016
IRAMINA,1,0.0016
IRALA,1,0.0016
IQUEDA,1,0.0016
IPUCHIMA,1,0.0016
IGARASHI,1,0.0016
IFRAN,1,0.0016
IENSEN,1,0.0016
IENICHAKI,1,0.0016
HOYER,1,0.0016
HOWES,1,0.0016
HOUAISS,1,0.0016
HOSOKAWA,1,0.0016
HOSKIN,1,0.0016
HOSHINO,1,0.0016
HOSDA,1,0.0016
HOSANNAH,1,0.0016
HORWACZ,1,0.0016
HORTEGAL,1,0.0016
HORT,1,0.0016
HORST,1,0.0016
HOROVITS,1,0.0016
HORNA,1,0.0016
HORN,1,0.0016
HORBACH,1,0.0016
HOPPE,1,0.0016
HOPNER,1,0.0016
HONESKO,1,0.0016
HONDA,1,0.0016
HONAISER,1,0.0016
HONAIN,1,0.0016
HOMEROD,1,0.0016
HOMENA,1,0.0016
HOMEM,1,0.0016
HOYLER,1,0.0016
